x.X1,x.X2,x.X3,x.X4,x.X5,x.X6,x.X7,x.X8,x.X9,x.X10,y
0.273745963,0.262706495,0.797879947,0.958304984,0.698019664,0.718005877,0.656158225,0.722109935,0.312455945,0.363117189,17.40096982
0.179684942,0.362867009,0.24949139,0.081022717,0.214902414,0.60719749,0.84270782,0.16933331,0.665994018,0.901775128,3.866122973
0.462023183,0.469902224,0.174759152,0.075671917,0.241141248,0.124467018,0.994035325,0.005132802,0.409542128,0.19968614,10.60679811
0.295644043,0.422998849,0.994005142,0.382291596,0.518848656,0.406512186,0.27425488,0.518253201,0.463516508,0.96657719,15.03401696
0.578852136,0.946900581,0.149574363,0.994674788,0.264180038,0.25585693,0.647658328,0.114483731,0.295036842,0.602745819,23.71251517
0.128993754,0.150619483,0.050516302,0.17314775,0.127336047,0.586117633,0.597473126,0.511035436,0.860481707,0.487029725,7.035564912
0.850652062,0.181727241,0.828811985,0.615156848,0.802606133,0.264247902,0.699329852,0.423505301,0.4699236,0.856968995,18.45304443
0.293207102,0.014166956,0.087153482,0.711500856,0.204575306,0.439225903,0.734177029,0.284240335,0.497122519,0.249410789,11.09049597
0.735533013,0.420961634,0.174902706,0.944821295,0.848606623,0.973068537,0.610668854,0.215637408,0.185812616,0.636295775,22.73058977
0.549830817,0.327351611,0.95842557,0.942291365,0.08768156,0.853869965,0.788194217,0.548608182,0.501876147,0.885014019,19.13775013
0.416609858,0.651001043,0.730852932,0.710377457,0.376424719,0.859603255,0.611432236,0.030720398,0.24218503,0.271715825,16.76591229
0.12677059,0.656830625,0.748185193,0.12846207,0.892682158,0.730356178,0.314975477,0.666254824,0.938719455,0.019784925,11.10241899
0.026386837,0.648783567,0.056120066,0.339720899,0.393551887,0.897305191,0.261588705,0.416786669,0.886831984,0.425187134,11.11446538
0.769812682,0.820205882,0.344215877,0.767317269,0.478584511,0.514419946,0.80063656,0.624772357,0.096969075,0.513644612,17.73293172
0.284254789,0.638082221,0.001420879,0.929218502,0.075579673,0.765894401,0.570597839,0.831235838,0.548818852,0.369777393,21.2389047
0.962927431,0.709406868,0.654335032,0.306244628,0.438134309,0.175568477,0.46373963,0.595209215,0.408183994,0.783895056,15.4957852
0.012548424,0.397411935,0.832156629,0.469445709,0.962327599,0.00653455,0.475126895,0.632909353,0.635379273,0.604373567,11.61251304
0.679705055,0.383432854,0.309707341,0.724225275,0.99369902,0.333841557,0.087519756,0.381543627,0.063223839,0.008057748,19.82791664
0.435596538,0.047018816,0.439160957,0.895857073,0.199175572,0.554308103,0.466890309,0.892284117,0.43183168,0.678363576,11.83009678
0.999260191,0.723665402,0.671198435,0.592362807,0.459198354,0.885779974,0.660187902,0.55294276,0.996744316,0.09614993,16.88128616
0.086355175,0.061543518,0.245896457,0.901669469,0.785443277,0.028943778,0.14364752,0.254579513,0.092391454,0.357195209,12.39077668
0.36075156,0.89701959,0.446954702,0.61573998,0.157950539,0.729477265,0.252135773,0.391240359,0.749676237,0.752913566,15.62489651
0.918841359,0.197591874,0.726486449,0.241936055,0.339360576,0.895525436,0.179516253,0.440012582,0.916275002,0.762010036,11.14184501
0.915176496,0.837083446,0.274594214,0.016258794,0.987849209,0.637232956,0.012056567,0.670369898,0.11894413,0.750057358,12.83448955
0.215884307,0.457499135,0.434732833,0.612350586,0.056699384,0.413296564,0.968487624,0.036273602,0.759677813,0.09927892,8.807852414
0.252000271,0.677438648,0.872194082,0.422674778,0.974108802,0.089769154,0.694494257,0.757667011,0.295028628,0.258919914,19.13165587
0.104098349,0.517923459,0.762663883,0.78063424,0.92086316,0.100245016,0.540926673,0.717851631,0.118327334,0.814863814,16.4970985
0.505119776,0.270809333,0.41251633,0.334964585,0.954872274,0.459826898,0.970370931,0.009439565,0.774543835,0.042826579,11.7733326
0.9780594,0.828696202,0.125517288,0.702357677,0.509582484,0.556709164,0.600111037,0.916332372,0.655748646,0.491627212,17.35239906
0.745935568,0.362735804,0.850572894,0.600530069,0.857944307,0.43313391,0.184147659,0.765050943,0.264108034,0.920474069,19.81697032
0.05201625,0.194353655,0.50922206,0.813694345,0.066873662,0.067546335,0.987599456,0.625880487,0.998960196,0.645499238,7.976193573
0.625574951,0.73979136,0.39210263,0.756029448,0.99834649,0.492898984,0.18874232,0.926500072,0.168578141,0.49230172,24.21994214
0.415179192,0.214436015,0.350065753,0.965986447,0.008362332,0.164128785,0.950821204,0.21499984,0.599603035,0.738220739,12.73864905
0.125308687,0.84022981,0.011187749,0.578474298,0.902545214,0.949169702,0.21344761,0.02362955,0.247074045,0.130336626,17.19929332
0.321525892,0.341931038,0.719389192,0.090588029,0.466424708,0.947811713,0.821977395,0.75649928,0.202328459,0.188515681,9.379400815
0.713254265,0.900646259,0.892829915,0.93213252,0.49503699,0.52127018,0.565758879,0.175224779,0.98867036,0.290018863,23.47472773
0.845854135,0.233977464,0.221586118,0.90545818,0.14672208,0.156475091,0.101435948,0.56516423,0.642124888,0.194958891,16.31344826
0.110405757,0.714997473,0.935335069,0.241267255,0.148148858,0.941661213,0.390769341,0.546062771,0.169911244,0.146179565,8.348948684
0.833130864,0.784951831,0.835169827,0.273271845,0.931233789,0.449339596,0.270909683,0.560886722,0.806567847,0.97927826,17.79466919
0.00540801,0.139196515,0.762422186,0.515820079,0.505381828,0.28556201,0.512161447,0.317730762,0.713269922,0.431258507,10.3431453
0.509350064,0.110901591,0.057912632,0.292975944,0.37958498,0.318184802,0.715528162,0.892185259,0.978515072,0.415131446,9.85183595
0.194785934,0.592895948,0.404614737,0.252399939,0.926920848,0.245822798,0.447649229,0.275702757,0.703284471,0.585824639,12.86480736
0.465686782,0.858065936,0.168167543,0.227579841,0.647153012,0.87351674,0.830655757,0.143362147,0.551242857,0.730821845,18.61945425
0.823798275,0.32899918,0.677257368,0.499851258,0.869532877,0.057270858,0.447013632,0.97244424,0.933559589,0.614825634,18.11101474
0.14549833,0.626682291,0.977296102,0.454381163,0.269705153,0.809706182,0.4343172,0.510008982,0.611770396,0.981838554,13.17404466
0.850547626,0.081514396,0.066465647,0.061409376,0.879870273,0.051478158,0.051015995,0.984901191,0.667571607,0.647850941,10.59775331
0.03330378,0.979006024,0.032776899,0.721368517,0.637458363,0.365621464,0.886463716,0.636123904,0.557748235,0.521671153,16.92529111
0.798003465,0.913383776,0.202864829,0.372995236,0.269826947,0.259168891,0.991536707,0.482903266,0.0346942,0.886919098,15.40762774
0.466338009,0.263059298,0.522791234,0.810611968,0.585210215,0.119395591,0.194040793,0.122577809,0.888722363,0.958002727,14.10189933
0.054610393,0.399755049,0.725624047,0.519819647,0.783022891,0.368352161,0.774044708,0.445231568,0.096826523,0.537505895,12.91046695
0.393063318,0.543970719,0.985249272,0.274405488,0.015245379,0.953174695,0.649285175,0.753624515,0.504130596,0.086417708,14.16315307
0.526025172,0.826598556,0.398912027,0.275069528,0.266587337,0.588631637,0.22089976,0.315164623,0.167317095,0.715083755,16.12396993
0.038484186,0.980148461,0.137082751,0.417818386,0.163962774,0.567639051,0.4962081,0.031551871,0.497660663,0.254762167,9.395918192
0.165941117,0.55936638,0.931497514,0.542129785,0.512198279,0.628191694,0.684273698,0.974234104,0.246287015,0.842510683,16.05490458
0.234745222,0.242087621,0.42778133,0.109975671,0.203806322,0.988007644,0.063012124,0.700907082,0.679722333,0.01183485,4.150563078
0.920860851,0.09836479,0.968031699,0.594471807,0.056859692,0.34952538,0.493084351,0.636345291,0.225292368,0.387973383,15.15109862
0.034268099,0.000840482,0.261426502,0.645082566,0.014839074,0.988142472,0.050492414,0.78077631,0.916648808,0.141411226,10.14245789
0.149446086,0.782886403,0.823665641,0.624312123,0.492738531,0.588966769,0.746051901,0.18123434,0.995350509,0.437782247,15.61470461
0.605199216,0.796636492,0.736516414,0.250425303,0.117174276,0.247905944,0.825238123,0.489669612,0.997665737,0.253472854,13.42422052
0.726238461,0.893945822,0.143984578,0.251708979,0.513378647,0.201030936,0.962704318,0.932074304,0.8622078,0.126061106,18.8943177
0.598767611,0.503263398,0.929711676,0.428603387,0.13753862,0.549841704,0.653063807,0.592287201,0.234426805,0.36713512,15.17141431
0.782625684,0.588842912,0.08858139,0.551185312,0.281856328,0.954787926,0.533182461,0.053323651,0.330331417,0.194142217,20.5733984
0.500650427,0.941220106,0.312963289,0.514667613,0.740991789,0.838446042,0.815884065,0.655775878,0.623341162,0.559579249,20.31266754
0.457169532,0.383525884,0.115367667,0.697318371,0.09325266,0.414090048,0.379378133,0.319021967,0.138561867,0.392691266,14.9135207
0.676920457,0.291930495,0.478512625,0.002231764,0.111005532,0.517472956,0.988047959,0.461399793,0.121954321,0.230722394,6.600790385
0.407659058,0.531783235,0.924328816,0.860892856,0.788720952,0.477579866,0.896770394,0.488572278,0.279103336,0.103165841,21.58076352
0.766958237,0.897426802,0.224903476,0.516853428,0.636646329,0.612880582,0.887170367,0.899998889,0.235917163,0.361375609,18.51339063
0.381676749,0.570622502,0.855886122,0.059982394,0.503588615,0.732334006,0.156869959,0.349917508,0.246700325,0.173252763,11.3107645
0.852233507,0.746097478,0.311462454,0.694534975,0.8352765,0.898484859,0.98723801,0.335075049,0.349144909,0.868012821,19.92034053
0.874785439,0.610242199,0.846579729,0.674284509,0.732345649,0.600939722,0.541086952,0.295868806,0.433778443,0.052400634,22.76121937
0.12839111,0.044102323,0.073247486,0.651915644,0.967976864,0.197305595,0.718421099,0.470175061,0.189447834,0.272156405,13.70869319
0.307543626,0.320360971,0.8390723,0.824579319,0.269210024,0.463122777,0.163798746,0.416499516,0.97372165,0.841030617,14.80111894
0.450875411,0.863688471,0.114153727,0.294698058,0.443596328,0.861441398,0.734856528,0.829268318,0.380414158,0.878023016,18.90037003
0.272220801,0.6635909,0.339415146,0.296467756,0.201876385,0.992338048,0.923139865,0.538258092,0.99206781,0.394614439,10.70834073
0.936640784,0.802155573,0.085240019,0.900398806,0.522129997,0.647802215,0.964704762,0.279760069,0.646900376,0.158871787,21.70938072
0.392945739,0.438831898,0.6057841,0.335935022,0.405007458,0.871276203,0.320941015,0.47164359,0.19316878,0.846015157,11.7950166
0.761423131,0.217429759,0.993420379,0.288071309,0.498533267,0.902591233,0.332973925,0.897059929,0.508507745,0.520818732,15.17955017
0.969544003,0.42191604,0.036612792,0.825870757,0.993425498,0.91446777,0.10693872,0.594502262,0.171988635,0.56991503,26.70370092
0.812298183,0.53265041,0.518110848,0.763202365,0.453708968,0.937132643,0.676722582,0.505557407,0.200394857,0.408822029,21.24983247
0.230812795,0.82379035,0.387413482,0.689308304,0.969215884,0.622678188,0.015651047,0.466504819,0.617931723,0.779249154,18.87300783
0.418867143,0.919631185,0.327846284,0.638692215,0.746939997,0.4007764,0.560199467,0.054857205,0.639772723,0.369524791,20.33044821
0.387902534,0.814602731,0.747388699,0.504119863,0.418687533,0.949879893,0.913826269,0.160409995,0.574460798,0.415869726,17.25635984
0.548966708,0.028560332,0.931600644,0.446927091,0.376805772,0.00623046,0.659665766,0.191312707,0.895926999,0.68176379,8.578129467
0.692044287,0.332858669,0.667287326,0.663970267,0.179143987,0.357370659,0.408793531,0.522911521,0.545146413,0.385195768,14.51420705
0.310872284,0.220590645,0.061501633,0.477238287,0.240805368,0.209661339,0.57084784,0.844103674,0.35025686,0.884713151,10.44902035
0.065896764,0.492638673,0.965019151,0.575530403,0.729137701,0.857697862,0.117633792,0.111270333,0.618056058,0.563855327,14.98983947
0.995934468,0.91051555,0.148501725,0.311887452,0.615390628,0.436811316,0.16508344,0.738292915,0.276505793,0.767437329,12.3336673
0.999546459,0.741164975,0.88841458,0.522557197,0.759705313,0.111659838,0.090438935,0.057742116,0.845062602,0.167390755,19.01860773
0.031258605,0.364300442,0.474237906,0.888253957,0.596109176,0.631034131,0.274296283,0.553615043,0.012806559,0.111251618,11.53404759
0.022567519,0.777240536,0.984544901,0.190316166,0.409619532,0.211396254,0.736010881,0.758513783,0.003948827,0.894653765,10.96800422
0.831782761,0.73438253,0.627833895,0.143443636,0.696600111,0.070870178,0.234470082,0.128181394,0.590199325,0.018922675,15.73463488
0.300634491,0.656515796,0.879537595,0.66046046,0.062588428,0.070197124,0.171915514,0.435365991,0.497928509,0.547611604,15.5202526
0.960360409,0.12977625,0.992290836,0.049062073,0.797335129,0.189878567,0.614340033,0.348582651,0.325223792,0.523932805,13.00445376
0.483795101,0.076530417,0.256015744,0.005066439,0.533179842,0.36894567,0.98185033,0.005931872,0.717151933,0.046679313,4.565917607
0.149130813,0.391720007,0.100753544,0.579610655,0.086449679,0.672472896,0.578900217,0.854618054,0.553638309,0.340119939,11.33640556
0.313785432,0.138124384,0.700353611,0.122881347,0.246715005,0.418034429,0.061516053,0.652962018,0.182939986,0.955902853,4.51892201
0.510938395,0.599169708,0.668586079,0.558436452,0.115949413,0.416993986,0.416329685,0.504064144,0.228237463,0.752846625,15.00649579
0.153594964,0.971263438,0.974674404,0.032372638,0.526073509,0.076561508,0.428877806,0.078012214,0.970892689,0.766833145,11.68907922
0.856073751,0.149900254,0.022666013,0.972007257,0.336306221,0.953694392,0.62523182,0.411532412,0.255359088,0.877660442,18.80664344
0.682327231,0.25204862,0.579618218,0.652669395,0.182828446,0.871890181,0.59316418,0.177050353,0.340207677,0.194858579,13.66674492
0.532355228,0.157085618,0.732116476,0.95012633,0.114110294,0.659291366,0.113793248,0.946597856,0.31435569,0.024536177,11.71321011
0.19316499,0.297979271,0.049583761,0.184766209,0.256125807,0.0695137,0.857664118,0.297960572,0.015208231,0.340822967,9.538047216
0.103191002,0.224473657,0.629781671,0.728236842,0.295658464,0.231841378,0.021761273,0.086443876,0.968493462,0.672973054,10.30825199
0.681588395,0.319241136,0.55354329,0.56014144,0.005278082,0.703235282,0.640892032,0.29719746,0.954929369,0.526960522,11.83683618
0.611983193,0.844001074,0.532379413,0.537262373,0.132051655,0.274359669,0.902402968,0.148713645,0.289326927,0.980525013,14.66183195
0.51026046,0.328117314,0.55822715,0.92692104,0.03117667,0.127479405,0.406044417,0.756531689,0.770980909,0.169722117,14.4430835
0.465674857,0.29568618,0.352258342,0.178830426,0.002352033,0.00287002,0.852050649,0.50885071,0.840261773,0.710197441,6.555004351
0.072157628,0.630200101,0.651230199,0.642048407,0.438468644,0.61203831,0.574101996,0.182230976,0.903636109,0.290658033,9.69505444
0.443890064,0.12685565,0.044512908,0.709724058,0.213387831,0.85914913,0.474378594,0.955767034,0.844620139,0.979385943,15.31225838
0.373160234,0.743498067,0.796062291,0.451091644,0.798177253,0.244631415,0.176661965,0.065379843,0.731169407,0.400925017,17.78392021
0.429572644,0.172480699,0.882762298,0.378804207,0.314732544,0.268497639,0.092860301,0.602927562,0.780958453,0.406482092,9.889581126
0.001064488,0.116982673,0.242730126,0.642467648,0.052750909,0.932204184,0.887407748,0.877166243,0.819004557,0.607590102,8.355003641
0.127717562,0.247421308,0.989686039,0.158074298,0.72487039,0.005203914,0.361039471,0.410413382,0.254625761,0.900273995,12.22077888
0.454120125,0.41642372,0.604151912,0.756312079,0.183300213,0.368893494,0.598353689,0.4531861,0.789946896,0.133623756,16.19796623
0.17813265,0.495709819,0.103265545,0.00856319,0.515935828,0.045374772,0.83445145,0.99360019,0.698890484,0.3588701,7.714220958
0.989084568,0.789690995,0.640274623,0.169084113,0.575766126,0.086474344,0.355299232,0.140872298,0.042494216,0.120182077,12.93195677
0.942437119,0.067442623,0.831142583,0.670419577,0.091551294,0.91788714,0.956621774,0.735974705,0.046204589,0.251112131,10.01667195
0.85445769,0.22167701,0.888265269,0.641967367,0.760698182,0.016586909,0.773121403,0.216066012,0.368171426,0.413612021,18.76497867
0.087733752,0.601746311,0.577408719,0.81136138,0.527933494,0.529412356,0.955223158,0.567479773,0.749074107,0.316397401,13.3676552
0.022392694,0.684267778,0.401332604,0.386588579,0.408236279,0.622522142,0.82991234,0.978890519,0.554528839,0.583930316,4.827250204
0.76056115,0.405451632,0.303084913,0.826592624,0.775207965,0.177736134,0.094789417,0.060708379,0.093004603,0.219795182,20.38923548
0.461036721,0.509885703,0.57694245,0.842331076,0.552363079,0.205454815,0.904394113,0.177883292,0.351121369,0.515722262,16.6652909
0.975984294,0.168885073,0.707337845,0.208259807,0.377051659,0.845137063,0.795533883,0.52505137,0.570448049,0.577825048,9.104751028
0.313474033,0.254444726,0.556935105,0.208635256,0.369846496,0.257959665,0.499553683,0.280498277,0.133710618,0.456378906,6.633059902
0.115262768,0.606542022,0.581507874,0.256702425,0.427343881,0.411251453,0.3361371,0.97399414,0.735930583,0.398372728,7.869387359
0.475563605,0.280269307,0.332235104,0.588253337,0.385657445,0.177147574,0.792168136,0.420907851,0.141356723,0.076528858,13.81839114
0.315631463,0.058658403,0.371982424,0.207360839,0.895710392,0.328284886,0.126296564,0.744126737,0.977857874,0.484442648,7.409642251
0.957711193,0.116565324,0.911039465,0.336973677,0.540600232,0.476475939,0.900046065,0.571738375,0.632343816,0.717916649,12.914436
0.36991448,0.281951434,0.812871051,0.372242792,0.993719094,0.472712532,0.921911498,0.849566122,0.199993161,0.897773545,13.70501817
0.873605644,0.825570898,0.989933935,0.621685136,0.929223795,0.363307859,0.25578468,0.969001848,0.736719747,0.516736257,22.47787199
0.010748205,0.243467884,0.556872913,0.738273171,0.856063514,0.111614356,0.600090959,0.301347914,0.824040783,0.806474281,11.65171042
0.518592119,0.942755138,0.755401363,0.156144189,0.883703488,0.303618024,0.210763749,0.95522441,0.547035018,0.959796688,16.34401188
0.382688204,0.48656112,0.192981993,0.012782294,0.751906482,0.730144491,0.045018954,0.66784972,0.543831262,0.874902107,10.14614665
0.841881716,0.55340627,0.259444606,0.046325468,0.145539552,0.512861984,0.373011583,0.181681125,0.632916075,0.335050279,11.18335575
0.852859568,0.89178084,0.930834895,0.136602988,0.041649507,0.996702636,0.873601379,0.921978689,0.458122275,0.84395258,12.97804234
0.570027936,0.670728208,0.710465609,0.471681945,0.366474556,0.982725359,0.734881969,0.783650471,0.49261429,0.079488315,16.02721449
0.647169478,0.39323177,0.937657761,0.878280292,0.011679749,0.658855089,0.413496402,0.401981117,0.856318195,0.836080711,20.13362163
0.710549429,0.868462405,0.662307718,0.270623842,0.891606934,0.91233198,0.83512936,0.711116274,0.426347776,0.220345369,18.63895075
0.630176886,0.074408833,0.120229901,0.571228143,0.334666261,0.761745301,0.316326649,0.181372955,0.003153744,0.156080695,13.58802131
0.104484191,0.799914565,0.490470017,0.963173439,0.027066697,0.811373204,0.035086758,0.755459222,0.772866558,0.185998924,12.48130223
0.759961712,0.274301594,0.930280893,0.525461697,0.946001444,0.74370918,0.654706564,0.390512947,0.839500944,0.414682571,19.21508201
0.801948013,0.12759854,0.1697576,0.146339706,0.358532363,0.350538012,0.408073458,0.825394523,0.327012689,0.501636855,9.735480225
0.927502053,0.926916512,0.37713766,0.10585256,0.508271914,0.410724621,0.762944236,0.217397526,0.193261838,0.16244995,6.907159278
0.946690042,0.436042735,0.858832913,0.357900649,0.670436586,0.407803835,0.169410751,0.000114594,0.845898935,0.988818296,16.13180318
0.118619101,0.676144517,0.335870306,0.097132743,0.687042411,0.281793951,0.662388429,0.337191793,0.106184251,0.803635333,7.360870787
0.661480889,0.484178235,0.758302507,0.654631662,0.787008354,0.955028846,0.565259325,0.989970087,0.802623341,0.633504743,19.27420463
0.418064591,0.065203897,0.58667139,0.421991749,0.226316494,0.322240379,0.361676178,0.754921481,0.554360295,0.796942175,7.092967684
0.205326919,0.370147754,0.214439759,0.148327076,0.948507984,0.146292505,0.969886513,0.802069365,0.373190064,0.350675325,7.944351118
0.346351131,0.569521844,0.011965194,0.720752089,0.413779785,0.022626469,0.864229572,0.840707566,0.768451989,0.642345285,20.24460572
0.162193239,0.17333849,0.015895354,0.784971561,0.728662831,0.830851553,0.565195007,0.976053891,0.721681395,0.148922624,16.35671081
0.252050617,0.785281587,0.345695328,0.524256523,0.868053235,0.65158267,0.611652022,0.971560071,0.049649047,0.936327556,15.2321885
0.742980726,0.019330185,0.016398158,0.6732457,0.560529729,0.974524528,0.73512032,0.298030182,0.261958245,0.659048151,16.4334152
0.123740925,0.082148338,0.218844678,0.43375863,0.582530212,0.537099612,0.539030118,0.998807193,0.057029654,0.436309234,10.12441547
0.692714878,0.878997436,0.635107124,0.297850983,0.049175847,0.671200859,0.90553639,0.140558319,0.742245764,0.114601998,10.11446443
0.143778138,0.372045031,0.691760977,0.202454577,0.556489642,0.272971651,0.407081086,0.961051322,0.387308869,0.280927775,7.892220546
0.254623798,0.683057097,0.67267258,0.859855613,0.845598707,0.239953804,0.139718652,0.556007195,0.735753174,0.041579288,19.81204047
0.856497179,0.517322902,0.065834491,0.251765991,0.856794381,0.964097765,0.210549104,0.680863003,0.061093123,0.834198721,20.68346665
0.316002432,0.78453481,0.669847742,0.177258636,0.848215187,0.813023289,0.407895645,0.828030845,0.323444645,0.56352487,13.94914919
0.221253692,0.538773167,0.158324875,0.411475429,0.432822413,0.249080655,0.120728731,0.360507632,0.300654494,0.109451539,12.99930984
0.569215901,0.324518687,0.68666484,0.052022483,0.911015655,0.614251273,0.144646049,0.947430976,0.425355644,0.203229582,10.53297868
0.842022036,0.799110344,0.394274771,0.637589852,0.530491937,0.810610574,0.533193473,0.00232577,0.465612826,0.037593198,19.18368619
0.420170966,0.276744577,0.261472874,0.74529614,0.593708313,0.65522972,0.669223752,0.478326177,0.852434686,0.38105202,14.70657424
0.062494685,0.868438798,0.709067799,0.746381913,0.001716153,0.372811601,0.790552398,0.318578483,0.287465997,0.719374157,11.47220086
0.009699754,0.389298609,0.580394362,0.758795713,0.517932548,0.770430089,0.578794829,0.20001678,0.53311002,0.942488238,10.68274258
0.003193325,0.323709612,0.503650604,0.341487199,0.350903421,0.443959755,0.699411958,0.466457556,0.872628286,0.807812532,4.785788309
0.165433019,0.959447314,0.30149826,0.748452807,0.971103668,0.326980858,0.359317035,0.642003296,0.989268051,0.135542821,19.18095043
0.58375955,0.461794732,0.722738209,0.951866214,0.746282264,0.21050564,0.627643931,0.865635757,0.759902633,0.211859971,21.13756149
0.451279436,0.757658693,0.759806518,0.370538166,0.424996375,0.227184675,0.693339014,0.695534577,0.40559903,0.501892363,15.14777121
0.855330997,0.843645338,0.332194682,0.0450851,0.068371614,0.52160034,0.374349322,0.958383157,0.215738879,0.469855102,9.13090851
0.854855796,0.258549951,0.158774151,0.328773519,0.753151547,0.864652763,0.860429531,0.704139798,0.103524818,0.439990744,16.40685159
0.486341935,0.31787648,0.984879876,0.805109927,0.831881424,0.382255744,0.431680864,0.148999454,0.963909332,0.901557686,22.76556363
0.805811852,0.40536258,0.946155745,0.84207561,0.068821836,0.098728388,0.421417446,0.205699867,0.631513547,0.072622187,21.40459832
0.555289226,0.777913294,0.44539693,0.156278697,0.490046603,0.39003306,0.012109112,0.336735137,0.830685054,0.749802093,13.90763524
0.249299413,0.958981492,0.457004842,0.418110665,0.662122047,0.028047637,0.05195817,0.425666099,0.912609561,0.106429412,15.27422228
0.134696588,0.468048051,0.865944338,0.759871548,0.801083665,0.970957714,0.456352078,0.950995734,0.832370725,0.743684068,15.05464471
0.818341851,0.037389441,0.490660765,0.449330562,0.155597988,0.805277782,0.944571546,0.150464309,0.595452778,0.696832291,6.037314756
0.243383862,0.062872939,0.680406555,0.551604048,0.133611565,0.412370889,0.768738565,0.657725796,0.048094749,0.771956834,7.30921763
0.699284888,0.490818526,0.616756589,0.96548812,0.010464401,0.44182091,0.594466282,0.550167695,0.974009398,0.918331919,20.05913337
0.023275297,0.778841987,0.204571002,0.790232624,0.193249425,0.450443777,0.022564381,0.828315174,0.765552151,0.647880722,11.30557605
0.980572761,0.120325235,0.726545195,0.57928903,0.200703191,0.139909461,0.953058482,0.274677359,0.379130164,0.114196131,10.60858848
0.600879892,0.483612965,0.614864212,0.666445531,0.47433694,0.281355343,0.056342362,0.29471886,0.63409709,0.558653378,19.37417256
0.031932356,0.55520545,0.25676099,0.106988187,0.479690385,0.165262528,0.080604148,0.662276457,0.903902783,0.500887457,3.639912974
0.952662488,0.869279747,0.2140292,0.896453394,0.784663847,0.739799425,0.485644363,0.897916605,0.188210823,0.297283941,20.52689163
0.137690208,0.892956197,0.018621769,0.005688226,0.250204211,0.249465626,0.178782417,0.890172767,0.224927269,0.527923111,10.02561459
0.181415919,0.663535608,0.999503778,0.43622139,0.236549651,0.730557632,0.812801902,0.449782028,0.221231696,0.556150317,13.93192398
0.272882958,0.638542554,0.929487813,0.844562207,0.588206499,0.576513371,0.277472004,0.61230876,0.774049052,0.822283529,22.69786283
0.607594702,0.614274812,0.327063237,0.782459144,0.334948971,0.397163945,0.837093994,0.515751687,0.115456586,0.898322655,19.50816709
0.91271489,0.228862185,0.508144544,0.448988295,0.004838097,0.053807823,0.036521327,0.26355361,0.643030095,0.686131211,11.2466945
0.956365638,0.348478191,0.30297887,0.618720498,0.340332173,0.88174025,0.344900926,0.464726707,0.012673466,0.849420804,17.82416105
0.282959188,0.337585464,0.768144308,0.522116156,0.120191527,0.722818191,0.347323269,0.864557659,0.208138491,0.376965339,10.74003875
0.89715962,0.989542274,0.71606853,0.929731488,0.723415754,0.609326437,0.980789059,0.190321215,0.014769039,0.022125518,16.4712403
0.357389941,0.929524431,0.421301313,0.976134509,0.192185598,0.322729956,0.201861085,0.758862522,0.991211032,0.013352738,19.38373805
0.26826773,0.246037638,0.38666174,0.455284257,0.339329687,0.597370779,0.580945193,0.773432477,0.537183065,0.891205818,8.476642637
0.623181197,0.218495698,0.913055012,0.60548422,0.9578968,0.338097289,0.734263507,0.188817502,0.419161842,0.714393078,16.46266097
0.547585393,0.184390727,0.048679413,0.142289049,0.010712047,0.993441392,0.390988095,0.13472112,0.65580218,0.947387903,8.625747435
0.291913452,0.887778032,0.209514878,0.181044652,0.628296996,0.857229835,0.762092781,0.251854538,0.529731623,0.718626849,12.90190244
0.978128911,0.592467393,0.621916567,0.218681754,0.716454729,0.070625577,0.107550519,0.174799653,0.626490289,0.827561584,15.59244264
0.929775488,0.25502418,0.496193884,0.439332264,0.525381149,0.348249284,0.476740503,0.331039244,0.108544628,0.986921472,13.50520263
0.538373679,0.45952442,0.27109238,0.418338358,0.772209434,0.730255614,0.056709475,0.921272577,0.212513112,0.30171954,15.95381369
0.430880429,0.990210531,0.16933027,0.93746027,0.153889052,0.52497771,0.589507642,0.116214937,0.054666259,0.71936101,22.92407653
0.843235151,0.901704991,0.591467287,0.574452427,0.626475107,0.789900568,0.068865316,0.936538219,0.102300256,0.834582397,16.21868214
0.484194031,0.315198472,0.584698472,0.748224099,0.661006633,0.394350511,0.068472805,0.574633998,0.303787755,0.116041454,14.74270213
0.256432695,0.571353501,0.271254532,0.668520765,0.115118778,0.25125266,0.90783574,0.202950041,0.139974488,0.487687159,12.09808795
0.393075949,0.591974999,0.913843011,0.327476946,0.354992853,0.884490833,0.114221452,0.26363276,0.749033964,0.847876522,14.86957167
0.206771573,0.152714803,0.801832591,0.25765126,0.376906899,0.526285314,0.651464735,0.794530231,0.990814192,0.533735982,6.995049425
0.453658383,0.214409069,0.128600309,0.071637034,0.919962642,0.672236807,0.502473162,0.481324643,0.363448207,0.098850016,11.70090705
0.724700624,0.914979667,0.274989628,0.867926231,0.410326875,0.582211416,0.868684802,0.379895216,0.714109899,0.300226315,19.26472449
0.258592081,0.155575939,0.499268852,0.699138166,0.965776503,0.66786032,0.853897683,0.892501672,0.988879739,0.186235524,11.56222107
0.863968192,0.672656054,0.340076257,0.467884275,0.793074277,0.748736916,0.237058189,0.177513355,0.234532112,0.512293287,19.89405705
0.70000179,0.223129597,0.492773551,0.902810045,0.943630378,0.692641689,0.078672126,0.601866562,0.802477235,0.52546549,18.74525446
0.298557122,0.406416034,0.412204152,0.638189603,0.192167253,0.550636809,0.400448222,0.073974026,0.493607565,0.127270525,11.6063461
